Date,BTC_Close,ETH_Close,^GSPC_Adj Close,^DJI_Adj Close,^IXIC_Adj Close,^RUT_Adj Close
2013-05-28,129.0,,1660.06005859375,15409.3896484375,3488.889892578125,997.3499755859375
2013-05-29,132.3000030517578,,1648.3599853515625,15302.7998046875,3467.52001953125,986.9600219726562
2013-05-30,128.7989959716797,,1654.4100341796875,15324.5302734375,3491.300048828125,994.4299926757812
2013-05-31,129.0,,1630.739990234375,15115.5703125,3455.909912109375,984.1500244140625
2013-06-01,129.3000030517578,,1630.739990234375,15115.5703125,3455.909912109375,984.1500244140625
2013-06-02,122.29199981689452,,1630.739990234375,15115.5703125,3455.909912109375,984.1500244140625
2013-06-03,122.22200012207033,,1640.4200439453125,15254.0302734375,3465.3701171875,990.530029296875
2013-06-04,121.41999816894533,,1631.3800048828125,15177.5400390625,3445.260009765625,981.969970703125
2013-06-05,121.6500015258789,,1608.9000244140625,14960.58984375,3401.47998046875,968.1599731445312
2013-06-06,118.0,,1622.56005859375,15040.6201171875,3424.050048828125,979.4600219726562
2013-06-07,111.5,,1643.3800048828125,15248.1201171875,3469.219970703125,987.6199951171875
2013-06-08,108.3000030517578,,1643.3800048828125,15248.1201171875,3469.219970703125,987.6199951171875
2013-06-09,100.0,,1643.3800048828125,15248.1201171875,3469.219970703125,987.6199951171875
2013-06-10,106.3499984741211,,1642.81005859375,15238.58984375,3473.77001953125,992.6699829101562
2013-06-11,108.9000015258789,,1626.1300048828125,15122.01953125,3436.949951171875,981.4500122070312
2013-06-12,108.1500015258789,,1612.52001953125,14995.23046875,3400.429931640625,972.3099975585938
2013-06-13,104.0,,1636.3599853515625,15176.080078125,3445.360107421875,989.6900024414062
2013-06-14,99.97889709472656,,1626.72998046875,15070.1796875,3423.56005859375,981.3800048828125
2013-06-15,99.98809814453124,,1626.72998046875,15070.1796875,3423.56005859375,981.3800048828125
2013-06-16,99.51000213623048,,1626.72998046875,15070.1796875,3423.56005859375,981.3800048828125
2013-06-17,101.6999969482422,,1639.0400390625,15179.849609375,3452.1298828125,987.8400268554688
2013-06-18,107.4000015258789,,1651.81005859375,15318.23046875,3482.179931640625,999.989990234375
2013-06-19,108.25,,1628.9300537109375,15112.1904296875,3443.199951171875,986.5
2013-06-20,110.1500015258789,,1588.18994140625,14758.3203125,3364.639892578125,960.52001953125
2013-06-21,109.5,,1592.4300537109375,14799.400390625,3357.25,963.6799926757812
2013-06-22,108.3000030517578,,1592.4300537109375,14799.400390625,3357.25,963.6799926757812
2013-06-23,107.5999984741211,,1592.4300537109375,14799.400390625,3357.25,963.6799926757812
2013-06-24,102.73699951171876,,1573.0899658203125,14659.5595703125,3320.760009765625,951.0499877929688
2013-06-25,103.9499969482422,,1588.030029296875,14760.3095703125,3347.889892578125,961.260009765625
2013-06-26,104.0,,1603.260009765625,14910.1396484375,3376.219970703125,963.8300170898438
2013-06-27,101.43699645996094,,1613.199951171875,15024.490234375,3401.860107421875,979.9199829101562
2013-06-28,94.64920043945312,,1606.280029296875,14909.599609375,3403.25,977.47998046875
2013-06-29,94.99400329589844,,1606.280029296875,14909.599609375,3403.25,977.47998046875
2013-06-30,96.61399841308594,,1606.280029296875,14909.599609375,3403.25,977.47998046875
2013-07-01,88.05000305175781,,1614.9599609375,14974.9599609375,3434.489990234375,989.8400268554688
2013-07-02,90.13400268554688,,1614.0799560546875,14932.41015625,3433.39990234375,989.469970703125
2013-07-03,77.52999877929688,,1615.4100341796875,14988.3701171875,3443.669921875,991.1300048828125
2013-07-04,80.52580261230469,,1615.4100341796875,14988.3701171875,3443.669921875,991.1300048828125
2013-07-05,68.43099975585938,,1631.8900146484375,15135.83984375,3479.3798828125,1005.3900146484375
2013-07-06,70.27729797363281,,1631.8900146484375,15135.83984375,3479.3798828125,1005.3900146484375
2013-07-07,74.56109619140625,,1631.8900146484375,15135.83984375,3479.3798828125,1005.3900146484375
2013-07-08,76.51599884033203,,1640.4599609375,15224.6904296875,3484.830078125,1009.25
2013-07-09,76.69400024414062,,1652.3199462890625,15300.33984375,3504.260009765625,1018.0499877929688
2013-07-10,86.76000213623047,,1652.6199951171875,15291.66015625,3520.760009765625,1020.4199829101562
2013-07-11,88.9800033569336,,1675.02001953125,15460.919921875,3578.300048828125,1033.1800537109375
2013-07-12,93.59490203857422,,1680.18994140625,15464.2998046875,3600.080078125,1036.52001953125
2013-07-13,98.13390350341795,,1680.18994140625,15464.2998046875,3600.080078125,1036.52001953125
2013-07-14,94.69129943847656,,1680.18994140625,15464.2998046875,3600.080078125,1036.52001953125
2013-07-15,98.40019989013672,,1682.5,15484.259765625,3607.489990234375,1043.300048828125
2013-07-16,97.45079803466795,,1676.260009765625,15451.849609375,3598.5,1038.75
2013-07-17,98.5,,1680.9100341796875,15470.51953125,3610.0,1042.530029296875
2013-07-18,90.58000183105467,,1689.3699951171875,15548.5400390625,3611.280029296875,1050.27001953125
2013-07-19,92.16999816894533,,1692.0899658203125,15543.740234375,3587.610107421875,1050.47998046875
2013-07-20,89.39009857177734,,1692.0899658203125,15543.740234375,3587.610107421875,1050.47998046875
2013-07-21,90.7573013305664,,1692.0899658203125,15543.740234375,3587.610107421875,1050.47998046875
2013-07-22,91.61000061035156,,1695.530029296875,15545.5498046875,3600.389892578125,1053.4100341796875
2013-07-23,95.55850219726562,,1692.3900146484375,15567.740234375,3579.27001953125,1052.199951171875
2013-07-24,94.51000213623048,,1685.93994140625,15542.240234375,3579.60009765625,1043.8299560546875
2013-07-25,96.9000015258789,,1690.25,15555.6103515625,3605.18994140625,1054.1800537109375
2013-07-26,96.02020263671876,,1691.6500244140625,15558.830078125,3613.159912109375,1048.510009765625
2013-07-27,94.11599731445312,,1691.6500244140625,15558.830078125,3613.159912109375,1048.510009765625
2013-07-28,99.75599670410156,,1691.6500244140625,15558.830078125,3613.159912109375,1048.510009765625
2013-07-29,101.1999969482422,,1685.3299560546875,15521.9697265625,3599.139892578125,1040.6600341796875
2013-07-30,107.98999786376952,,1685.9599609375,15520.58984375,3616.469970703125,1043.510009765625
2013-07-31,106.08999633789062,,1685.72998046875,15499.5400390625,3626.3701171875,1045.260009765625
2013-08-01,104.0,,1706.8699951171875,15628.01953125,3675.739990234375,1059.8800048828125
2013-08-02,104.5009994506836,,1709.6700439453125,15658.3603515625,3689.590087890625,1059.8599853515625
2013-08-03,104.00499725341795,,1709.6700439453125,15658.3603515625,3689.590087890625,1059.8599853515625
2013-08-04,105.1439971923828,,1709.6700439453125,15658.3603515625,3689.590087890625,1059.8599853515625
2013-08-05,106.22000122070312,,1707.1400146484375,15612.1298828125,3692.949951171875,1063.010009765625
2013-08-06,106.75,,1697.3699951171875,15518.740234375,3665.77001953125,1052.1400146484375
2013-08-07,106.75,,1690.9100341796875,15470.669921875,3654.010009765625,1044.3399658203125
2013-08-08,103.0,,1697.47998046875,15498.3203125,3669.1201171875,1049.469970703125
2013-08-09,102.8000030517578,,1691.4200439453125,15425.509765625,3660.110107421875,1048.4000244140625
2013-08-10,103.0,,1691.4200439453125,15425.509765625,3660.110107421875,1048.4000244140625
2013-08-11,105.0,,1691.4200439453125,15425.509765625,3660.110107421875,1048.4000244140625
2013-08-12,106.63600158691406,,1689.469970703125,15419.6796875,3669.949951171875,1053.6700439453125
2013-08-13,109.0,,1694.1600341796875,15451.009765625,3684.43994140625,1051.989990234375
2013-08-14,112.56199645996094,,1685.3900146484375,15337.66015625,3669.27001953125,1047.800048828125
2013-08-15,109.98999786376952,,1661.3199462890625,15112.1904296875,3606.1201171875,1027.6099853515625
2013-08-16,108.99400329589844,,1655.8299560546875,15081.4697265625,3602.780029296875,1024.300048828125
2013-08-17,113.5,,1655.8299560546875,15081.4697265625,3602.780029296875,1024.300048828125
2013-08-18,113.5,,1655.8299560546875,15081.4697265625,3602.780029296875,1024.300048828125
2013-08-19,119.0,,1646.06005859375,15010.740234375,3589.090087890625,1013.25
2013-08-20,121.20500183105467,,1652.3499755859375,15002.990234375,3613.590087890625,1028.5699462890625
2013-08-21,123.3000030517578,,1642.800048828125,14897.5498046875,3599.7900390625,1021.5800170898438
2013-08-22,121.1500015258789,,1656.9599609375,14963.740234375,3638.7099609375,1036.199951171875
2013-08-23,118.5009994506836,,1663.5,15010.509765625,3657.7900390625,1038.239990234375
2013-08-24,120.04499816894533,,1663.5,15010.509765625,3657.7900390625,1038.239990234375
2013-08-25,122.11100006103516,,1663.5,15010.509765625,3657.7900390625,1038.239990234375
2013-08-26,120.05599975585938,,1656.780029296875,14946.4599609375,3657.570068359375,1038.469970703125
2013-08-27,126.5,,1630.47998046875,14776.1298828125,3578.52001953125,1013.489990234375
2013-08-28,122.62000274658205,,1634.9599609375,14824.509765625,3593.35009765625,1016.5
2013-08-29,122.38999938964844,,1638.1700439453125,14840.9501953125,3620.300048828125,1026.93994140625
2013-08-30,133.49000549316406,,1632.969970703125,14810.3095703125,3589.8701171875,1010.9000244140625
2013-08-31,135.35000610351562,,1632.969970703125,14810.3095703125,3589.8701171875,1010.9000244140625
2013-09-01,138.33999633789062,,1632.969970703125,14810.3095703125,3589.8701171875,1010.9000244140625
2013-09-02,135.85000610351562,,1632.969970703125,14810.3095703125,3589.8701171875,1010.9000244140625
2013-09-03,136.77000427246094,,1639.77001953125,14833.9599609375,3612.610107421875,1016.260009765625
2013-09-04,126.73999786376952,,1653.0799560546875,14930.8701171875,3649.0400390625,1025.5799560546875
2013-09-05,126.43000030517578,,1655.0799560546875,14937.48046875,3658.780029296875,1028.68994140625
2013-09-06,119.1500015258789,,1655.1700439453125,14922.5,3660.010009765625,1029.550048828125
2013-09-07,124.1500015258789,,1655.1700439453125,14922.5,3660.010009765625,1029.550048828125
2013-09-08,121.66000366210938,,1655.1700439453125,14922.5,3660.010009765625,1029.550048828125
2013-09-09,127.11000061035156,,1671.7099609375,15063.1201171875,3706.179931640625,1046.0799560546875
2013-09-10,125.91000366210938,,1683.989990234375,15191.0595703125,3729.02001953125,1055.719970703125
2013-09-11,135.25,,1689.1300048828125,15326.599609375,3725.010009765625,1055.3399658203125
2013-09-12,133.1300048828125,,1683.4200439453125,15300.6396484375,3715.969970703125,1048.47998046875
2013-09-13,134.97999572753906,,1687.989990234375,15376.0595703125,3722.179931640625,1053.97998046875
2013-09-14,129.22000122070312,,1687.989990234375,15376.0595703125,3722.179931640625,1053.97998046875
2013-09-15,130.3699951171875,,1687.989990234375,15376.0595703125,3722.179931640625,1053.97998046875
2013-09-16,131.72000122070312,,1697.5999755859375,15494.7802734375,3717.85009765625,1056.25
2013-09-17,131.66000366210938,,1704.760009765625,15529.73046875,3745.699951171875,1066.3900146484375
2013-09-18,131.47000122070312,,1725.52001953125,15676.9404296875,3783.639892578125,1076.969970703125
2013-09-19,129.64999389648438,,1722.3399658203125,15636.5498046875,3789.3798828125,1075.27001953125
2013-09-20,127.04000091552734,,1709.9100341796875,15451.08984375,3774.72998046875,1072.8299560546875
2013-09-21,127.43000030517578,,1709.9100341796875,15451.08984375,3774.72998046875,1072.8299560546875
2013-09-22,129.1199951171875,,1709.9100341796875,15451.08984375,3774.72998046875,1072.8299560546875
2013-09-23,125.9499969482422,,1701.8399658203125,15401.3798828125,3765.2900390625,1072.1300048828125
2013-09-24,127.25,,1697.4200439453125,15334.58984375,3768.25,1074.6800537109375
2013-09-25,128.22000122070312,,1692.77001953125,15273.259765625,3761.10009765625,1073.510009765625
2013-09-26,128.3800048828125,,1698.6700439453125,15328.2998046875,3787.429931640625,1078.4100341796875
2013-09-27,133.77999877929688,,1691.75,15258.240234375,3781.590087890625,1074.18994140625
2013-09-28,134.77999877929688,,1691.75,15258.240234375,3781.590087890625,1074.18994140625
2013-09-29,137.33999633789062,,1691.75,15258.240234375,3781.590087890625,1074.18994140625
2013-09-30,133.0,,1681.550048828125,15129.669921875,3771.47998046875,1073.7900390625
2013-10-01,132.17999267578125,,1695.0,15191.7001953125,3817.97998046875,1087.4300537109375
2013-10-02,114.12999725341795,,1693.8699951171875,15133.1396484375,3815.02001953125,1082.550048828125
2013-10-03,123.62999725341795,,1678.6600341796875,14996.48046875,3774.340087890625,1070.9000244140625
2013-10-04,129.00999450683594,,1690.5,15072.580078125,3807.75,1078.25
2013-10-05,128.5500030517578,,1690.5,15072.580078125,3807.75,1078.25
2013-10-06,129.0,,1690.5,15072.580078125,3807.75,1078.25
2013-10-07,126.94000244140624,,1676.1199951171875,14936.240234375,3770.3798828125,1065.7900390625
2013-10-08,126.0,,1655.449951171875,14776.5302734375,3694.830078125,1047.260009765625
2013-10-09,130.69000244140625,,1656.4000244140625,14802.98046875,3677.780029296875,1043.4599609375
2013-10-10,130.58999633789062,,1692.56005859375,15126.0703125,3760.75,1069.5
2013-10-11,130.89999389648438,,1703.199951171875,15237.1103515625,3791.8701171875,1084.31005859375
2013-10-12,135.19000244140625,,1703.199951171875,15237.1103515625,3791.8701171875,1084.31005859375
2013-10-13,138.1300048828125,,1703.199951171875,15237.1103515625,3791.8701171875,1084.31005859375
2013-10-14,140.52000427246094,,1710.1400146484375,15301.259765625,3815.280029296875,1090.300048828125
2013-10-15,145.24000549316406,,1698.06005859375,15168.009765625,3794.010009765625,1079.6199951171875
2013-10-16,142.5500030517578,,1721.5400390625,15373.830078125,3839.429931640625,1092.4200439453125
2013-10-17,146.25,,1733.1500244140625,15371.650390625,3863.14990234375,1102.27001953125
2013-10-18,155.9600067138672,,1744.5,15399.650390625,3914.280029296875,1114.77001953125
2013-10-19,172.4199981689453,,1744.5,15399.650390625,3914.280029296875,1114.77001953125
2013-10-20,174.61000061035156,,1744.5,15399.650390625,3914.280029296875,1114.77001953125
2013-10-21,182.2100067138672,,1744.6600341796875,15392.2001953125,3920.050048828125,1112.47998046875
2013-10-22,193.75999450683597,,1754.6700439453125,15467.66015625,3929.570068359375,1115.6300048828125
2013-10-23,213.6199951171875,,1746.3800048828125,15413.330078125,3907.070068359375,1110.9300537109375
2013-10-24,198.22999572753903,,1752.0699462890625,15509.2099609375,3928.9599609375,1118.8499755859375
2013-10-25,186.69000244140625,,1759.77001953125,15570.2802734375,3943.360107421875,1118.3399658203125
2013-10-26,177.32000732421875,,1759.77001953125,15570.2802734375,3943.360107421875,1118.3399658203125
2013-10-27,196.44000244140625,,1759.77001953125,15570.2802734375,3943.360107421875,1118.3399658203125
2013-10-28,198.5500030517578,,1762.1099853515625,15568.9296875,3940.1298828125,1117.969970703125
2013-10-29,204.38999938964844,,1771.949951171875,15680.349609375,3952.340087890625,1121.0699462890625
2013-10-30,199.97000122070312,,1763.31005859375,15618.759765625,3930.6201171875,1105.5
2013-10-31,204.0,,1756.5400390625,15545.75,3919.7099609375,1100.1500244140625
2013-11-01,206.17999267578125,,1761.6400146484375,15615.5498046875,3922.0400390625,1095.6700439453125
2013-11-02,206.22000122070312,,1761.6400146484375,15615.5498046875,3922.0400390625,1095.6700439453125
2013-11-03,215.0500030517578,,1761.6400146484375,15615.5498046875,3922.0400390625,1095.6700439453125
2013-11-04,229.1000061035156,,1767.9300537109375,15639.1201171875,3936.590087890625,1108.280029296875
2013-11-05,245.2400054931641,,1762.969970703125,15618.2197265625,3939.860107421875,1103.5899658203125
2013-11-06,262.5,,1770.489990234375,15746.8798828125,3931.949951171875,1098.6300048828125
2013-11-07,296.4100036621094,,1747.1500244140625,15593.98046875,3857.330078125,1079.0899658203125
2013-11-08,338.1099853515625,,1770.6099853515625,15761.7802734375,3919.22998046875,1099.969970703125
2013-11-09,339.1099853515625,,1770.6099853515625,15761.7802734375,3919.22998046875,1099.969970703125
2013-11-10,326.6199951171875,,1770.6099853515625,15761.7802734375,3919.22998046875,1099.969970703125
2013-11-11,342.44000244140625,,1771.8900146484375,15783.099609375,3919.7900390625,1101.5
2013-11-12,360.3299865722656,,1767.68994140625,15750.669921875,3919.919921875,1101.469970703125
2013-11-13,407.3699951171875,,1782.0,15821.6298828125,3965.580078125,1112.1800537109375
2013-11-14,420.2000122070313,,1790.6199951171875,15876.2197265625,3972.739990234375,1111.43994140625
2013-11-15,417.9500122070313,,1798.1800537109375,15961.7001953125,3985.969970703125,1116.199951171875
2013-11-16,440.2200012207031,,1798.1800537109375,15961.7001953125,3985.969970703125,1116.199951171875
2013-11-17,492.1099853515625,,1798.1800537109375,15961.7001953125,3985.969970703125,1116.199951171875
2013-11-18,703.5599975585938,,1791.530029296875,15976.01953125,3949.070068359375,1107.2900390625
2013-11-19,584.6099853515625,,1787.8699951171875,15967.0302734375,3931.550048828125,1101.3800048828125
2013-11-20,590.8300170898438,,1781.3699951171875,15900.8203125,3921.27001953125,1099.7900390625
2013-11-21,722.4299926757812,,1795.8499755859375,16009.990234375,3969.159912109375,1119.6199951171875
2013-11-22,771.4400024414062,,1804.760009765625,16064.76953125,3991.64990234375,1124.9200439453125
2013-11-23,797.8200073242188,,1804.760009765625,16064.76953125,3991.64990234375,1124.9200439453125
2013-11-24,774.25,,1804.760009765625,16064.76953125,3991.64990234375,1124.9200439453125
2013-11-25,799.1099853515625,,1802.47998046875,16072.5400390625,3994.570068359375,1124.719970703125
2013-11-26,928.0999755859376,,1802.75,16072.7998046875,4017.75,1134.530029296875
2013-11-27,1001.9600219726562,,1807.22998046875,16097.330078125,4044.75,1141.3299560546875
2013-11-28,1031.949951171875,,1807.22998046875,16097.330078125,4044.75,1141.3299560546875
2013-11-29,1131.969970703125,,1805.81005859375,16086.41015625,4059.889892578125,1142.8900146484375
2013-11-30,1129.4300537109375,,1805.81005859375,16086.41015625,4059.889892578125,1142.8900146484375
2013-12-01,955.8499755859376,,1805.81005859375,16086.41015625,4059.889892578125,1142.8900146484375
2013-12-02,1043.3299560546875,,1800.9000244140625,16008.76953125,4045.260009765625,1129.1199951171875
2013-12-03,1078.280029296875,,1795.1500244140625,15914.6201171875,4037.199951171875,1123.780029296875
2013-12-04,1151.1700439453125,,1792.81005859375,15889.76953125,4038.0,1121.3800048828125
2013-12-05,1045.1099853515625,,1785.030029296875,15821.509765625,4033.169921875,1122.469970703125
2013-12-06,829.4500122070312,,1805.0899658203125,16020.2001953125,4062.52001953125,1131.3800048828125
2013-12-07,698.22998046875,,1805.0899658203125,16020.2001953125,4062.52001953125,1131.3800048828125
2013-12-08,795.8699951171875,,1805.0899658203125,16020.2001953125,4062.52001953125,1131.3800048828125
2013-12-09,893.1900024414062,,1808.3699951171875,16025.5302734375,4068.75,1129.4599609375
2013-12-10,988.510009765625,,1802.6199951171875,15973.1298828125,4060.489990234375,1119.68994140625
2013-12-11,878.47998046875,,1782.219970703125,15843.5302734375,4003.81005859375,1101.5
2013-12-12,873.260009765625,,1775.5,15739.4296875,3998.39990234375,1103.27001953125
2013-12-13,892.5800170898438,,1775.3199462890625,15755.3603515625,4000.97998046875,1107.050048828125
2013-12-14,872.5999755859375,,1775.3199462890625,15755.3603515625,4000.97998046875,1107.050048828125
2013-12-15,876.1199951171875,,1775.3199462890625,15755.3603515625,4000.97998046875,1107.050048828125
2013-12-16,705.969970703125,,1786.5400390625,15884.5703125,4029.52001953125,1119.8499755859375
2013-12-17,682.1199951171875,,1781.0,15875.259765625,4023.679931640625,1118.8900146484375
2013-12-18,522.7000122070312,,1810.6500244140625,16167.9697265625,4070.06005859375,1133.719970703125
2013-12-19,691.9600219726562,,1809.5999755859375,16179.080078125,4058.139892578125,1125.449951171875
2013-12-20,625.3200073242188,,1818.3199462890625,16221.1396484375,4104.740234375,1146.469970703125
2013-12-21,605.6599731445312,,1818.3199462890625,16221.1396484375,4104.740234375,1146.469970703125
2013-12-22,617.1799926757812,,1818.3199462890625,16221.1396484375,4104.740234375,1146.469970703125
2013-12-23,673.4099731445312,,1827.989990234375,16294.6103515625,4148.89990234375,1157.219970703125
2013-12-24,665.5800170898438,,1833.3199462890625,16357.5498046875,4155.419921875,1161.800048828125
2013-12-25,682.2100219726562,,1833.3199462890625,16357.5498046875,4155.419921875,1161.800048828125
2013-12-26,761.97998046875,,1842.02001953125,16479.880859375,4167.18017578125,1162.6500244140625
2013-12-27,735.0700073242188,,1841.4000244140625,16478.41015625,4156.58984375,1161.0899658203125
2013-12-28,727.8300170898438,,1841.4000244140625,16478.41015625,4156.58984375,1161.0899658203125
2013-12-29,745.0499877929688,,1841.4000244140625,16478.41015625,4156.58984375,1161.0899658203125
2013-12-30,756.1300048828125,,1841.0699462890625,16504.2890625,4154.2001953125,1160.5899658203125
2013-12-31,754.010009765625,,1848.3599853515625,16576.66015625,4176.58984375,1163.6400146484375
2014-01-01,771.4000244140625,,1848.3599853515625,16576.66015625,4176.58984375,1163.6400146484375
2014-01-02,802.3900146484375,,1831.97998046875,16441.349609375,4143.06982421875,1150.719970703125
2014-01-03,818.719970703125,,1831.3699951171875,16469.990234375,4131.91015625,1156.0899658203125
2014-01-04,859.510009765625,,1831.3699951171875,16469.990234375,4131.91015625,1156.0899658203125
2014-01-05,933.530029296875,,1831.3699951171875,16469.990234375,4131.91015625,1156.0899658203125
2014-01-06,953.2899780273438,,1826.77001953125,16425.099609375,4113.68017578125,1147.1600341796875
2014-01-07,802.0,,1837.8800048828125,16530.939453125,4153.18017578125,1157.6300048828125
2014-01-08,842.719970703125,,1837.489990234375,16462.740234375,4165.60986328125,1157.4599609375
2014-01-09,846.8599853515625,,1838.1300048828125,16444.759765625,4156.18994140625,1158.3499755859375
2014-01-10,868.47998046875,,1842.3699951171875,16437.05078125,4174.669921875,1164.530029296875
2014-01-11,913.9500122070312,,1842.3699951171875,16437.05078125,4174.669921875,1164.530029296875
2014-01-12,863.219970703125,,1842.3699951171875,16437.05078125,4174.669921875,1164.530029296875
2014-01-13,841.2000122070312,,1819.199951171875,16257.9404296875,4113.2998046875,1148.0899658203125
2014-01-14,833.27001953125,,1838.8800048828125,16373.8603515625,4183.02001953125,1163.4300537109375
2014-01-15,860.9000244140625,,1848.3800048828125,16481.939453125,4214.8798828125,1171.3499755859375
2014-01-16,835.6300048828125,,1845.8900146484375,16417.009765625,4218.68994140625,1173.1300048828125
2014-01-17,814.6400146484375,,1838.699951171875,16458.560546875,4197.580078125,1168.4300537109375
2014-01-18,840.0,,1838.699951171875,16458.560546875,4197.580078125,1168.4300537109375
2014-01-19,870.9600219726562,,1838.699951171875,16458.560546875,4197.580078125,1168.4300537109375
2014-01-20,870.2000122070312,,1838.699951171875,16458.560546875,4197.580078125,1168.4300537109375
2014-01-21,863.9099731445312,,1843.800048828125,16414.439453125,4225.759765625,1175.719970703125
2014-01-22,845.5900268554688,,1844.8599853515625,16373.33984375,4243.0,1181.2900390625
2014-01-23,822.0399780273438,,1828.4599609375,16197.349609375,4218.8798828125,1172.4000244140625
2014-01-24,797.0700073242188,,1790.2900390625,15879.1103515625,4128.169921875,1144.1300048828125
2014-01-25,853.6099853515625,,1790.2900390625,15879.1103515625,4128.169921875,1144.1300048828125
2014-01-26,885.280029296875,,1790.2900390625,15879.1103515625,4128.169921875,1144.1300048828125
2014-01-27,771.3900146484375,,1781.56005859375,15837.8798828125,4083.610107421875,1127.72998046875
2014-01-28,812.510009765625,,1792.5,15928.5595703125,4097.9599609375,1138.239990234375
2014-01-29,826.0,,1774.199951171875,15738.7900390625,4051.429931640625,1122.449951171875
2014-01-30,819.030029296875,,1794.18994140625,15848.6103515625,4123.1298828125,1139.3599853515625
2014-01-31,829.9199829101562,,1782.5899658203125,15698.849609375,4103.8798828125,1130.8800048828125
2014-02-01,832.5800170898438,,1782.5899658203125,15698.849609375,4103.8798828125,1130.8800048828125
2014-02-02,825.3699951171875,,1782.5899658203125,15698.849609375,4103.8798828125,1130.8800048828125
2014-02-03,823.8300170898438,,1741.8900146484375,15372.7998046875,3996.9599609375,1094.5799560546875
2014-02-04,827.9600219726562,,1755.199951171875,15445.240234375,4031.52001953125,1102.8399658203125
2014-02-05,811.9099731445312,,1751.6400146484375,15440.23046875,4011.550048828125,1093.5899658203125
2014-02-06,781.5499877929688,,1773.4300537109375,15628.5302734375,4057.1201171875,1103.9300537109375
2014-02-07,712.4000244140625,,1797.02001953125,15794.080078125,4125.85986328125,1116.550048828125
2014-02-08,673.9199829101562,,1797.02001953125,15794.080078125,4125.85986328125,1116.550048828125
2014-02-09,682.9000244140625,,1797.02001953125,15794.080078125,4125.85986328125,1116.550048828125
2014-02-10,681.030029296875,,1799.8399658203125,15801.7900390625,4148.169921875,1118.72998046875
2014-02-11,672.1699829101562,,1819.75,15994.76953125,4191.0498046875,1129.1600341796875
2014-02-12,651.719970703125,,1819.260009765625,15963.9404296875,4201.2900390625,1132.5400390625
2014-02-13,605.239990234375,,1829.8299560546875,16027.58984375,4240.669921875,1147.7900390625
2014-02-14,661.989990234375,,1838.6300048828125,16154.3896484375,4244.02001953125,1149.2099609375
2014-02-15,650.9199829101562,,1838.6300048828125,16154.3896484375,4244.02001953125,1149.2099609375
2014-02-16,616.6300048828125,,1838.6300048828125,16154.3896484375,4244.02001953125,1149.2099609375
2014-02-17,626.27001953125,,1838.6300048828125,16154.3896484375,4244.02001953125,1149.2099609375
