Date,SNo_x,BTC_Name,BTC_Symbol,BTC_High,BTC_Low,BTC_Open,BTC_Close,BTC_Volume,BTC_Marketcap,SNo_y,ETH_Name,ETH_Symbol,ETH_High,ETH_Low,ETH_Open,ETH_Close,ETH_Volume,ETH_Marketcap,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Adj Close,^GSPC_Volume,^DJI_Open,^DJI_High,^DJI_Low,^DJI_Close,^DJI_Adj Close,^DJI_Volume,^IXIC_Open,^IXIC_High,^IXIC_Low,^IXIC_Close,^IXIC_Adj Close,^IXIC_Volume,^RUT_Open,^RUT_High,^RUT_Low,^RUT_Close,^RUT_Adj Close,^RUT_Volume
2013-05-27,29,Bitcoin,BTC,135.46499633789062,124.6999969482422,133.5,129.7449951171875,0.0,1454029509.62,,,,,,,,,,1646.6700439453125,1649.780029296875,1636.8800048828125,1649.5999755859375,1649.5999755859375,2758080000.0,15290.740234375,15306.7099609375,15199.6298828125,15303.099609375,15303.099609375,105660000.0,3438.280029296875,3459.469970703125,3429.31005859375,3459.139892578125,3459.139892578125,1449210000.0,980.4000244140625,984.3400268554688,973.8800048828125,984.280029296875,984.280029296875,2758080000.0
2013-05-28,30,Bitcoin,BTC,130.5800018310547,125.5999984741211,129.77000427246094,129.0,0.0,1446189975.0,,,,,,,,,,1652.6300048828125,1674.2099609375,1652.6300048828125,1660.06005859375,1660.06005859375,3457400000.0,15307.330078125,15521.490234375,15307.330078125,15409.3896484375,15409.3896484375,130680000.0,3497.89990234375,3514.800048828125,3475.389892578125,3488.889892578125,3488.889892578125,1748070000.0,984.25,1005.4199829101562,984.25,997.3499755859375,997.3499755859375,3457400000.0
2013-05-29,31,Bitcoin,BTC,132.58999633789062,127.66200256347656,129.0,132.3000030517578,0.0,1483734577.5,,,,,,,,,,1656.5699462890625,1656.5699462890625,1640.050048828125,1648.3599853515625,1648.3599853515625,3587140000.0,15399.9404296875,15400.25,15229.5302734375,15302.7998046875,15302.7998046875,114020000.0,3471.669921875,3479.530029296875,3450.39990234375,3467.52001953125,3467.52001953125,1794650000.0,997.27001953125,997.27001953125,980.52001953125,986.9600219726562,986.9600219726562,3587140000.0
2013-05-30,32,Bitcoin,BTC,132.25,127.0,132.25,128.7989959716797,0.0,1445053940.55,,,,,,,,,,1649.1400146484375,1661.9100341796875,1648.6099853515625,1654.4100341796875,1654.4100341796875,3498620000.0,15306.01953125,15398.7001953125,15280.990234375,15324.5302734375,15324.5302734375,121150000.0,3473.2099609375,3503.820068359375,3473.0400390625,3491.300048828125,3491.300048828125,1737320000.0,988.6500244140625,995.719970703125,988.6500244140625,994.4299926757812,994.4299926757812,3498620000.0
2013-05-31,33,Bitcoin,BTC,129.89999389648438,126.4000015258789,128.7989959716797,129.0,0.0,1447870200.0,,,,,,,,,,1652.1300048828125,1658.989990234375,1630.739990234375,1630.739990234375,1630.739990234375,4099600000.0,15322.2197265625,15392.3798828125,15115.5703125,15115.5703125,15115.5703125,208830000.0,3478.219970703125,3500.669921875,3455.840087890625,3455.909912109375,3455.909912109375,1968270000.0,989.7100219726562,994.530029296875,983.7899780273438,984.1500244140625,984.1500244140625,4099600000.0
2013-06-01,34,Bitcoin,BTC,129.77999877929688,127.1989974975586,128.81500244140625,129.3000030517578,0.0,1451916165.0,,,,,,,,,,1652.1300048828125,1658.989990234375,1630.739990234375,1630.739990234375,1630.739990234375,4099600000.0,15322.2197265625,15392.3798828125,15115.5703125,15115.5703125,15115.5703125,208830000.0,3478.219970703125,3500.669921875,3455.840087890625,3455.909912109375,3455.909912109375,1968270000.0,989.7100219726562,994.530029296875,983.7899780273438,984.1500244140625,984.1500244140625,4099600000.0
2013-06-02,35,Bitcoin,BTC,129.39999389648438,115.0500030517578,129.3000030517578,122.29199981689452,0.0,1373837499.9,,,,,,,,,,1652.1300048828125,1658.989990234375,1630.739990234375,1630.739990234375,1630.739990234375,4099600000.0,15322.2197265625,15392.3798828125,15115.5703125,15115.5703125,15115.5703125,208830000.0,3478.219970703125,3500.669921875,3455.840087890625,3455.909912109375,3455.909912109375,1968270000.0,989.7100219726562,994.530029296875,983.7899780273438,984.1500244140625,984.1500244140625,4099600000.0
2013-06-03,36,Bitcoin,BTC,122.5,116.0,122.5,122.22200012207033,0.0,1373708057.9,,,,,,,,,,1631.7099609375,1640.4200439453125,1622.719970703125,1640.4200439453125,1640.4200439453125,3952070000.0,15123.5498046875,15254.1103515625,15123.5498046875,15254.0302734375,15254.0302734375,147980000.0,3460.760009765625,3465.840087890625,3419.389892578125,3465.3701171875,3465.3701171875,2054100000.0,986.25,991.8200073242188,976.0499877929688,990.530029296875,990.530029296875,3952070000.0
2013-06-04,37,Bitcoin,BTC,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894533,0.0,1365337545.0,,,,,,,,,,1640.72998046875,1646.530029296875,1623.6199951171875,1631.3800048828125,1631.3800048828125,3653840000.0,15255.2197265625,15304.98046875,15100.7802734375,15177.5400390625,15177.5400390625,134280000.0,3467.02001953125,3482.75,3430.02001953125,3445.260009765625,3445.260009765625,1871640000.0,990.5800170898438,994.5599975585938,975.4299926757812,981.969970703125,981.969970703125,3653840000.0
2013-06-05,38,Bitcoin,BTC,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,0.0,1368486468.75,,,,,,,,,,1629.050048828125,1629.31005859375,1607.0899658203125,1608.9000244140625,1608.9000244140625,3632350000.0,15168.099609375,15168.6298828125,14945.5703125,14960.58984375,14960.58984375,141400000.0,3432.85009765625,3446.14990234375,3397.909912109375,3401.47998046875,3401.47998046875,1813890000.0,980.1500244140625,981.4199829101562,967.6699829101562,968.1599731445312,968.1599731445312,3632350000.0
2013-06-06,39,Bitcoin,BTC,123.0999984741211,117.25,121.9000015258789,118.0,0.0,1327960200.0,,,,,,,,,,1609.2900390625,1622.56005859375,1598.22998046875,1622.56005859375,1622.56005859375,3547380000.0,14955.4501953125,15040.6201171875,14844.2197265625,15040.6201171875,15040.6201171875,140410000.0,3404.409912109375,3424.050048828125,3378.239990234375,3424.050048828125,3424.050048828125,1802700000.0,968.2100219726562,979.4600219726562,963.8800048828125,979.4600219726562,979.4600219726562,3547380000.0
2013-06-07,40,Bitcoin,BTC,119.0,106.41999816894533,118.97000122070312,111.5,0.0,1255258637.5,,,,,,,,,,1625.27001953125,1644.4000244140625,1625.27001953125,1643.3800048828125,1643.3800048828125,3371990000.0,15044.4599609375,15255.580078125,15044.4599609375,15248.1201171875,15248.1201171875,137380000.0,3437.840087890625,3471.72998046875,3429.429931640625,3469.219970703125,3469.219970703125,1646810000.0,984.0900268554688,989.0499877929688,979.8900146484375,987.6199951171875,987.6199951171875,3371990000.0
2013-06-08,41,Bitcoin,BTC,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0,1219717920.0,,,,,,,,,,1625.27001953125,1644.4000244140625,1625.27001953125,1643.3800048828125,1643.3800048828125,3371990000.0,15044.4599609375,15255.580078125,15044.4599609375,15248.1201171875,15248.1201171875,137380000.0,3437.840087890625,3471.72998046875,3429.429931640625,3469.219970703125,3469.219970703125,1646810000.0,984.0900268554688,989.0499877929688,979.8900146484375,987.6199951171875,987.6199951171875,3371990000.0
2013-06-09,42,Bitcoin,BTC,108.98999786376952,88.5,107.89199829101562,100.0,0.0,1126642500.0,,,,,,,,,,1625.27001953125,1644.4000244140625,1625.27001953125,1643.3800048828125,1643.3800048828125,3371990000.0,15044.4599609375,15255.580078125,15044.4599609375,15248.1201171875,15248.1201171875,137380000.0,3437.840087890625,3471.72998046875,3429.429931640625,3469.219970703125,3469.219970703125,1646810000.0,984.0900268554688,989.0499877929688,979.8900146484375,987.6199951171875,987.6199951171875,3371990000.0
2013-06-10,43,Bitcoin,BTC,110.10099792480467,95.0019989013672,100.43699645996094,106.3499984741211,0.0,1198638945.0,,,,,,,,,,1644.6700439453125,1648.68994140625,1639.260009765625,1642.81005859375,1642.81005859375,2978730000.0,15247.8095703125,15300.6396484375,15211.25,15238.58984375,15238.58984375,94250000.0,3475.679931640625,3484.81005859375,3465.5400390625,3473.77001953125,3473.77001953125,1556520000.0,989.6300048828125,992.6900024414062,984.7100219726562,992.6699829101562,992.6699829101562,2978730000.0
2013-06-11,44,Bitcoin,BTC,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0,1227874725.0,,,,,,,,,,1638.6400146484375,1640.1300048828125,1622.9200439453125,1626.1300048828125,1626.1300048828125,3435710000.0,15231.3798828125,15251.0703125,15086.08984375,15122.01953125,15122.01953125,101610000.0,3436.6201171875,3466.570068359375,3426.570068359375,3436.949951171875,3436.949951171875,1560370000.0,985.2100219726562,988.8499755859375,976.3699951171875,981.4500122070312,981.4500122070312,3435710000.0
2013-06-12,45,Bitcoin,BTC,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0,1219969852.5,,,,,,,,,,1629.93994140625,1637.7099609375,1610.9200439453125,1612.52001953125,1612.52001953125,3202550000.0,15130.3896484375,15241.2802734375,14981.2099609375,14995.23046875,14995.23046875,105770000.0,3458.139892578125,3459.179931640625,3395.909912109375,3400.429931640625,3400.429931640625,1630200000.0,986.0499877929688,987.9600219726562,971.4099731445312,972.3099975585938,972.3099975585938,3202550000.0
2013-06-13,46,Bitcoin,BTC,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0,1173637400.0,,,,,,,,,,1612.1500244140625,1639.25,1608.0699462890625,1636.3599853515625,1636.3599853515625,3378620000.0,14992.5400390625,15202.26953125,14953.4501953125,15176.080078125,15176.080078125,104490000.0,3398.5400390625,3451.030029296875,3387.610107421875,3445.360107421875,3445.360107421875,1584740000.0,971.75,990.8699951171875,969.7899780273438,989.6900024414062,989.6900024414062,3378620000.0
2013-06-14,47,Bitcoin,BTC,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0,1128709292.08,,,,,,,,,,1635.52001953125,1640.800048828125,1623.9599609375,1626.72998046875,1626.72998046875,2939400000.0,15178.080078125,15205.919921875,15044.7998046875,15070.1796875,15070.1796875,107430000.0,3442.31005859375,3448.39990234375,3419.320068359375,3423.56005859375,3423.56005859375,1458030000.0,989.2000122070312,990.3499755859375,979.8200073242188,981.3800048828125,981.3800048828125,2939400000.0
2013-06-15,48,Bitcoin,BTC,103.6999969482422,98.0,100.0,99.98809814453124,0.0,1129245603.78,,,,,,,,,,1635.52001953125,1640.800048828125,1623.9599609375,1626.72998046875,1626.72998046875,2939400000.0,15178.080078125,15205.919921875,15044.7998046875,15070.1796875,15070.1796875,107430000.0,3442.31005859375,3448.39990234375,3419.320068359375,3423.56005859375,3423.56005859375,1458030000.0,989.2000122070312,990.3499755859375,979.8200073242188,981.3800048828125,981.3800048828125,2939400000.0
2013-06-16,49,Bitcoin,BTC,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0,1124306271.75,,,,,,,,,,1635.52001953125,1640.800048828125,1623.9599609375,1626.72998046875,1626.72998046875,2939400000.0,15178.080078125,15205.919921875,15044.7998046875,15070.1796875,15070.1796875,107430000.0,3442.31005859375,3448.39990234375,3419.320068359375,3423.56005859375,3423.56005859375,1458030000.0,989.2000122070312,990.3499755859375,979.8200073242188,981.3800048828125,981.3800048828125,2939400000.0
2013-06-17,50,Bitcoin,BTC,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0,1149418485.0,,,,,,,,,,1630.6400146484375,1646.5,1630.3399658203125,1639.0400390625,1639.0400390625,3137080000.0,15078.7099609375,15261.7099609375,15078.7099609375,15179.849609375,15179.849609375,139250000.0,3449.969970703125,3468.56005859375,3436.340087890625,3452.1298828125,3452.1298828125,1581830000.0,987.4000244140625,991.6199951171875,982.8599853515625,987.8400268554688,987.8400268554688,3137080000.0
2013-06-18,51,Bitcoin,BTC,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0,1214216070.0,,,,,,,,,,1639.77001953125,1654.18994140625,1639.77001953125,1651.81005859375,1651.81005859375,3120980000.0,15186.2998046875,15340.08984375,15186.2998046875,15318.23046875,15318.23046875,99210000.0,3456.2900390625,3488.31005859375,3456.090087890625,3482.179931640625,3482.179931640625,1675090000.0,988.9199829101562,1001.489990234375,988.9199829101562,999.989990234375,999.989990234375,3120980000.0
2013-06-19,52,Bitcoin,BTC,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0,1224193837.5,,,,,,,,,,1651.8299560546875,1652.449951171875,1628.9100341796875,1628.9300537109375,1628.9300537109375,3545060000.0,15315.4697265625,15322.0703125,15112.1103515625,15112.1904296875,15112.1904296875,111380000.0,3483.590087890625,3485.449951171875,3443.199951171875,3443.199951171875,3443.199951171875,1649200000.0,999.5599975585938,999.77001953125,986.469970703125,986.5,986.5,3545060000.0
